epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,978.812,0.96288,0.67398,0.94746,0.61628,0.6874,0.64365,0.36871,1.77492,1.43558,1.19371,0.000714571,0.000714571,0.000714571
103,988.398,0.93382,0.65509,0.94082,0.62609,0.61701,0.61866,0.36316,1.75095,1.54835,1.18283,0.000707498,0.000707498,0.000707498
104,997.797,0.93757,0.66223,0.94222,0.60688,0.65858,0.62435,0.36438,1.80615,1.49609,1.19923,0.000700424,0.000700424,0.000700424
105,1007.21,0.93151,0.6536,0.93897,0.59815,0.66392,0.62672,0.3501,1.76379,1.45065,1.18926,0.000693351,0.000693351,0.000693351
106,1016.63,0.93683,0.66034,0.94268,0.58333,0.66061,0.60038,0.3402,1.80911,1.50525,1.20632,0.000686277,0.000686277,0.000686277
107,1026.13,0.92563,0.65417,0.93482,0.6014,0.68752,0.61944,0.36199,1.75647,1.42791,1.17981,0.000679204,0.000679204,0.000679204
108,1035.75,0.94509,0.65878,0.93835,0.5733,0.6827,0.61145,0.35076,1.79852,1.54435,1.19087,0.00067213,0.00067213,0.00067213
109,1045.24,0.91366,0.6286,0.9332,0.64172,0.64534,0.62908,0.36223,1.79358,1.4888,1.21262,0.000665057,0.000665057,0.000665057
110,1054.9,0.9259,0.63789,0.93492,0.6363,0.68824,0.6571,0.36563,1.80553,1.4265,1.21406,0.000657983,0.000657983,0.000657983
111,1064.31,0.9144,0.64035,0.93349,0.56858,0.6741,0.59206,0.32895,1.85924,1.56849,1.2508,0.000650909,0.000650909,0.000650909
112,1073.54,0.91865,0.63042,0.93681,0.58602,0.6653,0.62417,0.35094,1.81568,1.51162,1.20445,0.000643836,0.000643836,0.000643836
113,1082.88,0.92063,0.62993,0.93715,0.65718,0.63266,0.61917,0.34737,1.83714,1.505,1.22976,0.000636762,0.000636762,0.000636762
114,1092.26,0.89174,0.6184,0.92496,0.61473,0.67026,0.62446,0.34817,1.78067,1.40713,1.21029,0.000629689,0.000629689,0.000629689
115,1101.63,0.90287,0.62757,0.92999,0.6494,0.70052,0.63737,0.35596,1.80249,1.43347,1.2145,0.000622615,0.000622615,0.000622615
116,1111.02,0.90247,0.63002,0.93083,0.55464,0.68269,0.59868,0.33387,1.81254,1.62956,1.2294,0.000615542,0.000615542,0.000615542
117,1120.41,0.90352,0.61193,0.93162,0.61274,0.68125,0.63753,0.35845,1.79248,1.42041,1.20405,0.000608468,0.000608468,0.000608468
118,1129.98,0.90237,0.61907,0.92688,0.62656,0.62533,0.62256,0.34046,1.79233,1.51247,1.21473,0.000601395,0.000601395,0.000601395
119,1139.31,0.89672,0.60779,0.92436,0.60964,0.61465,0.58698,0.32505,1.79211,1.58052,1.21612,0.000594321,0.000594321,0.000594321
120,1148.73,0.89181,0.61181,0.92617,0.6051,0.66255,0.60241,0.33611,1.82385,1.50303,1.22387,0.000587248,0.000587248,0.000587248
121,1158.16,0.89252,0.60119,0.92534,0.59429,0.61647,0.60507,0.33914,1.81425,1.55549,1.21477,0.000580174,0.000580174,0.000580174
122,1167.65,0.88502,0.59944,0.92499,0.56196,0.64459,0.59207,0.32739,1.82381,1.61564,1.2229,0.0005731,0.0005731,0.0005731
123,1176.99,0.88075,0.59219,0.92057,0.57271,0.69551,0.6004,0.33666,1.82413,1.62689,1.22128,0.000566027,0.000566027,0.000566027
124,1186.44,0.89045,0.59867,0.9219,0.60899,0.66286,0.6249,0.34852,1.81634,1.48166,1.21068,0.000558953,0.000558953,0.000558953
125,1195.86,0.88299,0.58443,0.91941,0.56872,0.70487,0.61968,0.34802,1.78821,1.48055,1.20533,0.00055188,0.00055188,0.00055188
126,1205.57,0.88033,0.59048,0.92221,0.61513,0.66415,0.60005,0.33654,1.83165,1.62281,1.21588,0.000544806,0.000544806,0.000544806
127,1215.06,0.87535,0.57349,0.91393,0.59319,0.67236,0.622,0.35073,1.81279,1.51753,1.21506,0.000537733,0.000537733,0.000537733
128,1224.47,0.86208,0.57732,0.91844,0.60179,0.68503,0.6053,0.32925,1.84146,1.54184,1.21636,0.000530659,0.000530659,0.000530659
129,1233.85,0.8694,0.56736,0.91335,0.54757,0.64297,0.56108,0.30621,1.83231,1.73234,1.22836,0.000523586,0.000523586,0.000523586
130,1243.29,0.86889,0.5701,0.91712,0.61241,0.59759,0.53918,0.29477,1.86076,1.74733,1.25206,0.000516512,0.000516512,0.000516512
131,1252.73,0.86037,0.5681,0.913,0.66798,0.61615,0.61801,0.34316,1.82135,1.47412,1.23248,0.000509438,0.000509438,0.000509438
132,1262.12,0.87249,0.5725,0.91731,0.64009,0.6546,0.62887,0.3475,1.84267,1.49269,1.23667,0.000502365,0.000502365,0.000502365
133,1271.52,0.85882,0.55918,0.91415,0.62162,0.6918,0.60489,0.32755,1.82755,1.54515,1.2321,0.000495291,0.000495291,0.000495291
134,1281.06,0.84591,0.55962,0.91109,0.58031,0.672,0.58436,0.31564,1.84179,1.59604,1.23759,0.000488218,0.000488218,0.000488218
135,1290.46,0.86331,0.56671,0.91366,0.56548,0.66703,0.5742,0.3129,1.82576,1.60654,1.21978,0.000481144,0.000481144,0.000481144
136,1299.84,0.85684,0.55666,0.90892,0.63142,0.65052,0.61115,0.34244,1.82337,1.59286,1.20611,0.000474071,0.000474071,0.000474071
