epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,2909.73,0.70862,0.43806,0.91892,0.65711,0.63297,0.60902,0.35127,1.73058,1.78369,1.36476,0.000735792,0.000735792,0.000735792
100,2938.95,0.71201,0.44117,0.91415,0.7324,0.62812,0.63947,0.37459,1.74769,1.64312,1.35438,0.000728719,0.000728719,0.000728719
101,2968.2,0.6904,0.42513,0.91058,0.61717,0.55147,0.54259,0.31586,1.78285,2.00581,1.38413,0.000721645,0.000721645,0.000721645
102,2997.61,0.70414,0.43722,0.9179,0.70777,0.63246,0.62941,0.37284,1.71394,1.65684,1.32764,0.000714571,0.000714571,0.000714571
103,3026.84,0.69433,0.4287,0.91503,0.71763,0.62082,0.61584,0.36632,1.7166,1.71332,1.33028,0.000707498,0.000707498,0.000707498
104,3056.01,0.68281,0.42013,0.90986,0.64713,0.68159,0.63445,0.37038,1.70742,1.75159,1.30591,0.000700424,0.000700424,0.000700424
105,3085.15,0.68332,0.41705,0.91194,0.66333,0.64402,0.61557,0.36163,1.72968,1.65304,1.33177,0.000693351,0.000693351,0.000693351
106,3114.44,0.6921,0.41872,0.91117,0.64587,0.63868,0.61172,0.35711,1.75591,1.74331,1.3117,0.000686277,0.000686277,0.000686277
107,3143.73,0.67804,0.40921,0.90377,0.68074,0.60995,0.60504,0.335,1.75338,1.78386,1.30769,0.000679204,0.000679204,0.000679204
108,3172.9,0.69158,0.41497,0.90222,0.69024,0.62537,0.61512,0.35772,1.70984,1.66659,1.31054,0.00067213,0.00067213,0.00067213
109,3202.03,0.66888,0.40586,0.89884,0.63911,0.62171,0.58017,0.33561,1.77625,1.89971,1.34721,0.000665057,0.000665057,0.000665057
110,3231.34,0.66705,0.40743,0.89316,0.66014,0.6849,0.6328,0.37365,1.69945,1.69342,1.28819,0.000657983,0.000657983,0.000657983
111,3260.69,0.66159,0.40187,0.89669,0.68877,0.59895,0.61465,0.35948,1.7297,1.80164,1.31525,0.000650909,0.000650909,0.000650909
112,3290.03,0.65392,0.40273,0.89389,0.67504,0.64217,0.63444,0.37852,1.68362,1.55074,1.29811,0.000643836,0.000643836,0.000643836
113,3319.23,0.66188,0.39956,0.89972,0.66589,0.69837,0.64273,0.37398,1.6991,1.51954,1.31649,0.000636762,0.000636762,0.000636762
114,3348.37,0.65652,0.39987,0.89834,0.67236,0.62358,0.6104,0.35343,1.73396,1.72095,1.31708,0.000629689,0.000629689,0.000629689
115,3377.53,0.64795,0.39207,0.89136,0.62354,0.6917,0.63289,0.37902,1.70664,1.71252,1.33134,0.000622615,0.000622615,0.000622615
116,3406.76,0.63128,0.38789,0.88948,0.64846,0.65994,0.61012,0.36304,1.73016,1.75409,1.32244,0.000615542,0.000615542,0.000615542
117,3435.94,0.64822,0.38741,0.88879,0.69713,0.5368,0.57885,0.34148,1.77648,1.92759,1.35374,0.000608468,0.000608468,0.000608468
118,3465.07,0.6415,0.38784,0.88736,0.64341,0.65049,0.60294,0.36446,1.71817,1.74859,1.32528,0.000601395,0.000601395,0.000601395
119,3494.31,0.6336,0.38211,0.88301,0.63578,0.61985,0.59002,0.34677,1.78274,1.82447,1.35135,0.000594321,0.000594321,0.000594321
120,3523.58,0.62838,0.38483,0.88419,0.64885,0.63522,0.59567,0.34709,1.69385,1.68747,1.31519,0.000587248,0.000587248,0.000587248
121,3552.86,0.6223,0.3761,0.88017,0.62216,0.69509,0.61579,0.37121,1.71321,1.63219,1.32655,0.000580174,0.000580174,0.000580174
122,3582.19,0.624,0.37893,0.88325,0.69878,0.63235,0.60847,0.36321,1.70768,1.7537,1.3168,0.0005731,0.0005731,0.0005731
123,32.995,1.81635,6.75955,1.72552,0,0,0,0,nan,nan,nan,0.000566027,0.000566027,0.000566027
124,34.1442,1.56624,3.69061,1.55198,0,0,0,0,nan,nan,nan,0.000558953,0.000558953,0.000558953
125,63.6496,1.44001,1.91019,1.43747,0.45622,0.46485,0.37502,0.23942,1.85181,2.61317,1.41483,0.00055188,0.00055188,0.00055188
126,92.8776,1.36204,1.66402,1.38105,0.39481,0.5889,0.36124,0.20448,1.76302,2.55086,1.31763,0.000544806,0.000544806,0.000544806
127,122.373,1.33063,1.49637,1.34416,0.48003,0.70462,0.55085,0.32559,1.69754,1.73493,1.29848,0.000537733,0.000537733,0.000537733
128,151.89,1.31364,1.42807,1.34172,0.56131,0.64175,0.55089,0.31265,1.63704,1.64505,1.27432,0.000530659,0.000530659,0.000530659
129,181.18,1.28538,1.40297,1.31368,0.58502,0.55324,0.57674,0.33669,1.64043,1.69111,1.27935,0.000523586,0.000523586,0.000523586
130,210.536,1.26838,1.31673,1.29191,0.51418,0.51694,0.50193,0.28983,1.63087,2.17329,1.26554,0.000516512,0.000516512,0.000516512
131,239.964,1.25566,1.27183,1.30923,0.56095,0.67181,0.61654,0.36968,1.61424,1.44396,1.27033,0.000509438,0.000509438,0.000509438
132,269.315,1.24991,1.26808,1.30291,0.46155,0.44768,0.40026,0.21663,1.66453,2.39604,1.29207,0.000502365,0.000502365,0.000502365
133,298.654,1.24118,1.24001,1.26707,0.55615,0.63577,0.61139,0.36008,1.60984,1.49417,1.27025,0.000495291,0.000495291,0.000495291
