epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,1637.67,0.96403,0.72976,1.03054,0.62331,0.58518,0.57637,0.32723,1.81789,1.59652,1.28168,0.00106118,0.00106118,0.00106118
54,1668.16,0.94986,0.7099,1.02233,0.59076,0.61233,0.58095,0.32662,1.78014,1.65745,1.28723,0.0010541,0.0010541,0.0010541
55,1698.74,0.9536,0.71571,1.02296,0.64306,0.63966,0.59692,0.34708,1.80458,1.60316,1.29094,0.00104703,0.00104703,0.00104703
56,1728.04,0.94427,0.71086,1.00986,0.6576,0.58438,0.60681,0.34466,1.80667,1.49648,1.32387,0.00103995,0.00103995,0.00103995
57,1758.57,0.94367,0.69368,1.01479,0.63982,0.64554,0.64625,0.38323,1.73325,1.42404,1.25727,0.00103288,0.00103288,0.00103288
58,1789.28,0.94392,0.67857,1.01361,0.55559,0.50356,0.50789,0.30055,1.73047,2.08096,1.27073,0.00102581,0.00102581,0.00102581
59,1818.64,0.91948,0.66286,1.00844,0.66781,0.60033,0.62162,0.37358,1.75946,1.60562,1.23228,0.00101873,0.00101873,0.00101873
60,1849.27,0.90623,0.65356,0.99943,0.70446,0.60241,0.63138,0.37571,1.7344,1.48542,1.26076,0.00101166,0.00101166,0.00101166
61,1879.29,0.91657,0.65393,1.0023,0.62066,0.63733,0.61882,0.37358,1.72322,1.45615,1.24524,0.00100459,0.00100459,0.00100459
62,1909.58,0.9188,0.65068,1.00684,0.60151,0.64474,0.61429,0.36024,1.69422,1.64549,1.25878,0.000997513,0.000997513,0.000997513
63,1939.87,0.91708,0.6505,1.00234,0.42308,0.57174,0.41724,0.23233,1.83099,2.61345,1.30721,0.00099044,0.00099044,0.00099044
64,1969.73,0.89718,0.63704,0.9994,0.63888,0.68059,0.62907,0.37685,1.71707,1.40707,1.24291,0.000983366,0.000983366,0.000983366
65,1999.8,0.88387,0.61952,0.99219,0.66979,0.62506,0.63459,0.38685,1.72798,1.35683,1.26389,0.000976293,0.000976293,0.000976293
66,2029.23,0.87781,0.61182,0.98624,0.63872,0.63125,0.62719,0.37538,1.76648,1.44323,1.30787,0.000969219,0.000969219,0.000969219
67,2059.33,0.86391,0.59418,0.97559,0.58222,0.69618,0.63744,0.3643,1.72491,1.47424,1.28483,0.000962146,0.000962146,0.000962146
68,2089.32,0.85487,0.58657,0.97403,0.5638,0.66071,0.57324,0.32686,1.76365,1.79925,1.28903,0.000955072,0.000955072,0.000955072
